# station,time,measurement,value
28079057, Fri Jan 28 13:00:00 2011,8,38.1
28079057, Fri Jan 28 14:00:00 2011,8,39.69
28079057, Fri Jan 28 15:00:00 2011,8,45.62
28079057, Fri Jan 28 16:00:00 2011,8,60.28
28079057, Fri Jan 28 17:00:00 2011,8,68.57
28079057, Fri Jan 28 18:00:00 2011,8,92.91
28079057, Fri Jan 28 19:00:00 2011,8,100.2
28079057, Fri Jan 28 20:00:00 2011,8,89.87
28079057, Fri Jan 28 21:00:00 2011,8,97.31
28079057, Fri Jan 28 22:00:00 2011,8,60.64
28079057, Fri Jan 28 23:00:00 2011,8,29.06
28079057, Sat Jan 29 00:00:00 2011,8,24.33
28079057, Sat Jan 29 01:00:00 2011,8,25.77
28079057, Sat Jan 29 02:00:00 2011,8,20.39
28079057, Sat Jan 29 03:00:00 2011,8,15.87
28079057, Sat Jan 29 04:00:00 2011,8,19.32
28079057, Sat Jan 29 05:00:00 2011,8,17.17
28079057, Sat Jan 29 06:00:00 2011,8,21.97
28079057, Sat Jan 29 07:00:00 2011,8,38.8
28079057, Sat Jan 29 08:00:00 2011,8,47.83
28079057, Sat Jan 29 09:00:00 2011,8,43.1
28079057, Sat Jan 29 10:00:00 2011,8,34.99
28079057, Sat Jan 29 11:00:00 2011,8,31.69
28079057, Sat Jan 29 12:00:00 2011,8,31.29
28079057, Sat Jan 29 13:00:00 2011,8,28.63
28079057, Sat Jan 29 14:00:00 2011,8,29.1
28079057, Sat Jan 29 15:00:00 2011,8,25.08
28079057, Sat Jan 29 16:00:00 2011,8,29.91
28079057, Sat Jan 29 17:00:00 2011,8,41.88
28079057, Sat Jan 29 18:00:00 2011,8,59.29
28079057, Sat Jan 29 19:00:00 2011,8,61.74
28079057, Sat Jan 29 20:00:00 2011,8,78.08
28079057, Sat Jan 29 21:00:00 2011,8,75.52
28079057, Sat Jan 29 22:00:00 2011,8,66.06
28079057, Sat Jan 29 23:00:00 2011,8,49.68
28079057, Sun Jan 30 00:00:00 2011,8,48.18
28079057, Sun Jan 30 01:00:00 2011,8,53.07
28079057, Sun Jan 30 02:00:00 2011,8,51.1
28079057, Sun Jan 30 03:00:00 2011,8,35.55
28079057, Sun Jan 30 04:00:00 2011,8,26.48
28079057, Sun Jan 30 05:00:00 2011,8,39.37
28079057, Sun Jan 30 06:00:00 2011,8,37.42
28079057, Sun Jan 30 07:00:00 2011,8,31.96
28079057, Sun Jan 30 08:00:00 2011,8,44.05
28079057, Sun Jan 30 09:00:00 2011,8,28.46
28079057, Sun Jan 30 10:00:00 2011,8,29.78
28079057, Sun Jan 30 11:00:00 2011,8,21.52
28079057, Sun Jan 30 12:00:00 2011,8,23.76
28079057, Sun Jan 30 13:00:00 2011,8,29.77
28079057, Sun Jan 30 14:00:00 2011,8,38.96
28079057, Sun Jan 30 15:00:00 2011,8,37.9
28079057, Sun Jan 30 16:00:00 2011,8,34.86
28079057, Sun Jan 30 17:00:00 2011,8,44.61
28079057, Sun Jan 30 18:00:00 2011,8,36.01
28079057, Sun Jan 30 19:00:00 2011,8,41.47
28079057, Sun Jan 30 20:00:00 2011,8,61.79
28079057, Sun Jan 30 21:00:00 2011,8,59.75
28079057, Sun Jan 30 22:00:00 2011,8,55.76
28079057, Sun Jan 30 23:00:00 2011,8,32.6
28079057, Mon Jan 31 00:00:00 2011,8,24.57
28079057, Mon Jan 31 01:00:00 2011,8,28.37
28079057, Mon Jan 31 02:00:00 2011,8,31.89
28079057, Mon Jan 31 03:00:00 2011,8,25.59
28079057, Mon Jan 31 04:00:00 2011,8,15.25
28079057, Mon Jan 31 05:00:00 2011,8,17.36
28079057, Mon Jan 31 06:00:00 2011,8,22.66
28079057, Mon Jan 31 07:00:00 2011,8,59.95
28079057, Mon Jan 31 08:00:00 2011,8,71.04
28079057, Mon Jan 31 09:00:00 2011,8,60.83
28079057, Mon Jan 31 10:00:00 2011,8,32.59
28079057, Mon Jan 31 11:00:00 2011,8,16.37
28079057, Mon Jan 31 12:00:00 2011,8,19.04
28079057, Mon Jan 31 13:00:00 2011,8,24.97
28079057, Mon Jan 31 14:00:00 2011,8,25.74
28079057, Mon Jan 31 15:00:00 2011,8,25.08
28079057, Mon Jan 31 16:00:00 2011,8,27.05
28079057, Mon Jan 31 17:00:00 2011,8,41.53
28079057, Mon Jan 31 18:00:00 2011,8,44.24
28079057, Mon Jan 31 19:00:00 2011,8,58.18
28079057, Mon Jan 31 20:00:00 2011,8,56.91
28079057, Mon Jan 31 21:00:00 2011,8,76.29
28079057, Mon Jan 31 22:00:00 2011,8,87.47
28079057, Mon Jan 31 23:00:00 2011,8,51.67
28079058, Sat Jan 01 00:00:00 2011,8,26.15
28079058, Sat Jan 01 01:00:00 2011,8,25.3
28079058, Sat Jan 01 02:00:00 2011,8,22.79
28079058, Sat Jan 01 03:00:00 2011,8,18.98
28079058, Sat Jan 01 04:00:00 2011,8,17.26
28079058, Sat Jan 01 05:00:00 2011,8,18.7
28079058, Sat Jan 01 06:00:00 2011,8,12.49
28079058, Sat Jan 01 07:00:00 2011,8,13.43
28079058, Sat Jan 01 08:00:00 2011,8,11.99
28079058, Sat Jan 01 09:00:00 2011,8,10.2
28079058, Sat Jan 01 10:00:00 2011,8,10.28
28079058, Sat Jan 01 11:00:00 2011,8,11.79
28079058, Sat Jan 01 12:00:00 2011,8,8.84
28079058, Sat Jan 01 13:00:00 2011,8,7.23
28079058, Sat Jan 01 14:00:00 2011,8,16.21
28079058, Sat Jan 01 15:00:00 2011,8,16.79
28079058, Sat Jan 01 16:00:00 2011,8,17.83
28079058, Sat Jan 01 17:00:00 2011,8,27.63
28079058, Sat Jan 01 18:00:00 2011,8,32.59
28079058, Sat Jan 01 19:00:00 2011,8,31.5
28079058, Sat Jan 01 20:00:00 2011,8,29.37
28079058, Sat Jan 01 21:00:00 2011,8,30.66
28079058, Sat Jan 01 22:00:00 2011,8,29.84
28079058, Sat Jan 01 23:00:00 2011,8,17.6
28079058, Sun Jan 02 00:00:00 2011,8,14.05
28079058, Sun Jan 02 01:00:00 2011,8,11.79
28079058, Sun Jan 02 02:00:00 2011,8,11.23
28079058, Sun Jan 02 03:00:00 2011,8,10.75
28079058, Sun Jan 02 04:00:00 2011,8,8.25
28079058, Sun Jan 02 05:00:00 2011,8,8.16
28079058, Sun Jan 02 06:00:00 2011,8,7.68
28079058, Sun Jan 02 07:00:00 2011,8,9.19
28079058, Sun Jan 02 08:00:00 2011,8,12.83
28079058, Sun Jan 02 09:00:00 2011,8,11.49
28079058, Sun Jan 02 10:00:00 2011,8,12.79
28079058, Sun Jan 02 11:00:00 2011,8,24.21
28079058, Sun Jan 02 12:00:00 2011,8,27.58
28079058, Sun Jan 02 13:00:00 2011,8,33.51
28079058, Sun Jan 02 14:00:00 2011,8,38.23
28079058, Sun Jan 02 15:00:00 2011,8,29.04
28079058, Sun Jan 02 16:00:00 2011,8,47.61
28079058, Sun Jan 02 17:00:00 2011,8,33.64
28079058, Sun Jan 02 18:00:00 2011,8,30.5
28079058, Sun Jan 02 19:00:00 2011,8,32.85
28079058, Sun Jan 02 20:00:00 2011,8,33.22
28079058, Sun Jan 02 21:00:00 2011,8,29.13
28079058, Sun Jan 02 22:00:00 2011,8,20.22
28079058, Sun Jan 02 23:00:00 2011,8,16.43
28079058, Mon Jan 03 00:00:00 2011,8,11.55
28079058, Mon Jan 03 01:00:00 2011,8,10.3
28079058, Mon Jan 03 02:00:00 2011,8,8.96
28079058, Mon Jan 03 03:00:00 2011,8,7.27
28079058, Mon Jan 03 04:00:00 2011,8,8.64
28079058, Mon Jan 03 05:00:00 2011,8,9.81
28079058, Mon Jan 03 06:00:00 2011,8,14.78
28079058, Mon Jan 03 07:00:00 2011,8,25.25
28079058, Mon Jan 03 08:00:00 2011,8,26.01
28079058, Mon Jan 03 09:00:00 2011,8,22.31
28079058, Mon Jan 03 10:00:00 2011,8,23.37
28079058, Mon Jan 03 11:00:00 2011,8,35.86
28079058, Mon Jan 03 12:00:00 2011,8,70.71
28079058, Mon Jan 03 13:00:00 2011,8,52.94
28079058, Mon Jan 03 14:00:00 2011,8,57.83
28079058, Mon Jan 03 15:00:00 2011,8,57.84
28079058, Mon Jan 03 16:00:00 2011,8,32.86
28079058, Mon Jan 03 17:00:00 2011,8,23.75
28079058, Mon Jan 03 18:00:00 2011,8,36.76
28079058, Mon Jan 03 19:00:00 2011,8,32.79
28079058, Mon Jan 03 20:00:00 2011,8,31.82
28079058, Mon Jan 03 21:00:00 2011,8,29.41
28079058, Mon Jan 03 22:00:00 2011,8,26.06
28079058, Mon Jan 03 23:00:00 2011,8,20.61
28079058, Tue Jan 04 00:00:00 2011,8,20.39
28079058, Tue Jan 04 01:00:00 2011,8,18.27
28079058, Tue Jan 04 02:00:00 2011,8,16.14
28079058, Tue Jan 04 03:00:00 2011,8,13.23
28079058, Tue Jan 04 04:00:00 2011,8,15.25
28079058, Tue Jan 04 05:00:00 2011,8,18.12
28079058, Tue Jan 04 06:00:00 2011,8,24.89
28079058, Tue Jan 04 07:00:00 2011,8,29.05
28079058, Tue Jan 04 08:00:00 2011,8,19.9
28079058, Tue Jan 04 09:00:00 2011,8,25.2
28079058, Tue Jan 04 10:00:00 2011,8,37.74
28079058, Tue Jan 04 11:00:00 2011,8,42.63
28079058, Tue Jan 04 12:00:00 2011,8,39.67
28079058, Tue Jan 04 13:00:00 2011,8,38.82
28079058, Tue Jan 04 14:00:00 2011,8,33.87
28079058, Tue Jan 04 15:00:00 2011,8,21.38
28079058, Tue Jan 04 16:00:00 2011,8,21.24
28079058, Tue Jan 04 17:00:00 2011,8,23.12
28079058, Tue Jan 04 18:00:00 2011,8,24.75
28079058, Tue Jan 04 19:00:00 2011,8,28.22
28079058, Tue Jan 04 20:00:00 2011,8,30.29
28079058, Tue Jan 04 21:00:00 2011,8,28.61
28079058, Tue Jan 04 22:00:00 2011,8,31.97
28079058, Tue Jan 04 23:00:00 2011,8,26.36
28079058, Wed Jan 05 00:00:00 2011,8,24.12
28079058, Wed Jan 05 01:00:00 2011,8,23.63
28079058, Wed Jan 05 02:00:00 2011,8,23.15
28079058, Wed Jan 05 03:00:00 2011,8,20.4
28079058, Wed Jan 05 04:00:00 2011,8,17.37
28079058, Wed Jan 05 05:00:00 2011,8,14.74
28079058, Wed Jan 05 06:00:00 2011,8,17.48
28079058, Wed Jan 05 07:00:00 2011,8,24.17
28079058, Wed Jan 05 08:00:00 2011,8,25.83
28079058, Wed Jan 05 09:00:00 2011,8,41.39
28079058, Wed Jan 05 10:00:00 2011,8,57.61
28079058, Wed Jan 05 11:00:00 2011,8,60.46
28079058, Wed Jan 05 12:00:00 2011,8,31.42
28079058, Wed Jan 05 13:00:00 2011,8,15.58
28079058, Wed Jan 05 14:00:00 2011,8,21.32
28079058, Wed Jan 05 15:00:00 2011,8,26.55
28079058, Wed Jan 05 16:00:00 2011,8,30.5
28079058, Wed Jan 05 17:00:00 2011,8,27.19
28079058, Wed Jan 05 18:00:00 2011,8,26.56
28079058, Wed Jan 05 19:00:00 2011,8,24.0
28079058, Wed Jan 05 20:00:00 2011,8,39.32
28079058, Wed Jan 05 21:00:00 2011,8,35.56
28079058, Wed Jan 05 22:00:00 2011,8,36.26
28079058, Wed Jan 05 23:00:00 2011,8,30.22
28079058, Thu Jan 06 00:00:00 2011,8,45.99
28079058, Thu Jan 06 01:00:00 2011,8,50.29
28079058, Thu Jan 06 02:00:00 2011,8,28.76
28079058, Thu Jan 06 03:00:00 2011,8,22.34
28079058, Thu Jan 06 04:00:00 2011,8,21.17
28079058, Thu Jan 06 05:00:00 2011,8,20.88
28079058, Thu Jan 06 06:00:00 2011,8,23.17
28079058, Thu Jan 06 07:00:00 2011,8,27.91
28079058, Thu Jan 06 08:00:00 2011,8,20.22
28079058, Thu Jan 06 09:00:00 2011,8,22.04
28079058, Thu Jan 06 10:00:00 2011,8,20.0
28079058, Thu Jan 06 11:00:00 2011,8,11.03
28079058, Thu Jan 06 12:00:00 2011,8,7.59
28079058, Thu Jan 06 13:00:00 2011,8,8.58
28079058, Thu Jan 06 14:00:00 2011,8,13.55
28079058, Thu Jan 06 15:00:00 2011,8,7.98
28079058, Thu Jan 06 16:00:00 2011,8,6.63
28079058, Thu Jan 06 17:00:00 2011,8,18.4
28079058, Thu Jan 06 18:00:00 2011,8,21.39
28079058, Thu Jan 06 19:00:00 2011,8,33.6
28079058, Thu Jan 06 20:00:00 2011,8,17.06
28079058, Thu Jan 06 21:00:00 2011,8,20.46
28079058, Thu Jan 06 22:00:00 2011,8,13.54
28079058, Thu Jan 06 23:00:00 2011,8,11.78
28079058, Fri Jan 07 00:00:00 2011,8,10.43
28079058, Fri Jan 07 01:00:00 2011,8,15.6
28079058, Fri Jan 07 02:00:00 2011,8,11.12
28079058, Fri Jan 07 03:00:00 2011,8,11.26
28079058, Fri Jan 07 04:00:00 2011,8,9.95
28079058, Fri Jan 07 05:00:00 2011,8,10.28
28079058, Fri Jan 07 06:00:00 2011,8,20.63
28079058, Fri Jan 07 07:00:00 2011,8,42.09
28079058, Fri Jan 07 08:00:00 2011,8,52.73
28079058, Fri Jan 07 09:00:00 2011,8,43.42
28079058, Fri Jan 07 10:00:00 2011,8,34.09
28079058, Fri Jan 07 11:00:00 2011,8,30.23
28079058, Fri Jan 07 12:00:00 2011,8,21.26
28079058, Fri Jan 07 13:00:00 2011,8,13.97
28079058, Fri Jan 07 14:00:00 2011,8,12.11
28079058, Fri Jan 07 15:00:00 2011,8,11.03
28079058, Fri Jan 07 16:00:00 2011,8,13.88
28079058, Fri Jan 07 17:00:00 2011,8,14.94
28079058, Fri Jan 07 18:00:00 2011,8,14.57
28079058, Fri Jan 07 19:00:00 2011,8,24.04
28079058, Fri Jan 07 20:00:00 2011,8,35.41
28079058, Fri Jan 07 21:00:00 2011,8,57.45
28079058, Fri Jan 07 22:00:00 2011,8,58.51
28079058, Fri Jan 07 23:00:00 2011,8,29.03
28079058, Sat Jan 08 00:00:00 2011,8,27.87
28079058, Sat Jan 08 01:00:00 2011,8,29.91
28079058, Sat Jan 08 02:00:00 2011,8,19.91
28079058, Sat Jan 08 03:00:00 2011,8,18.86
28079058, Sat Jan 08 04:00:00 2011,8,12.36
28079058, Sat Jan 08 05:00:00 2011,8,11.01
28079058, Sat Jan 08 06:00:00 2011,8,16.7
28079058, Sat Jan 08 07:00:00 2011,8,33.93
28079058, Sat Jan 08 08:00:00 2011,8,23.4
28079058, Sat Jan 08 09:00:00 2011,8,29.35
28079058, Sat Jan 08 10:00:00 2011,8,34.92
28079058, Sat Jan 08 11:00:00 2011,8,35.7
28079058, Sat Jan 08 12:00:00 2011,8,29.26
28079058, Sat Jan 08 13:00:00 2011,8,27.22
28079058, Sat Jan 08 14:00:00 2011,8,25.52
28079058, Sat Jan 08 15:00:00 2011,8,9.2
28079058, Sat Jan 08 16:00:00 2011,8,15.45
28079058, Sat Jan 08 17:00:00 2011,8,27.3
28079058, Sat Jan 08 18:00:00 2011,8,16.26
28079058, Sat Jan 08 19:00:00 2011,8,27.81
28079058, Sat Jan 08 20:00:00 2011,8,40.0
28079058, Sat Jan 08 21:00:00 2011,8,58.81
28079058, Sat Jan 08 22:00:00 2011,8,62.75
28079058, Sat Jan 08 23:00:00 2011,8,53.22
28079058, Sun Jan 09 00:00:00 2011,8,38.88
28079058, Sun Jan 09 01:00:00 2011,8,33.44
28079058, Sun Jan 09 02:00:00 2011,8,7.39
28079058, Sun Jan 09 03:00:00 2011,8,6.46
28079058, Sun Jan 09 04:00:00 2011,8,5.3
28079058, Sun Jan 09 05:00:00 2011,8,2.98
28079058, Sun Jan 09 06:00:00 2011,8,3.12
28079058, Sun Jan 09 07:00:00 2011,8,5.91
28079058, Sun Jan 09 08:00:00 2011,8,11.37
28079058, Sun Jan 09 09:00:00 2011,8,12.71
28079058, Sun Jan 09 10:00:00 2011,8,8.73
28079058, Sun Jan 09 11:00:00 2011,8,8.65
28079058, Sun Jan 09 12:00:00 2011,8,10.38
28079058, Sun Jan 09 13:00:00 2011,8,15.12
28079058, Sun Jan 09 14:00:00 2011,8,14.31
28079058, Sun Jan 09 15:00:00 2011,8,14.26
28079058, Sun Jan 09 16:00:00 2011,8,9.5
28079058, Sun Jan 09 17:00:00 2011,8,17.53
28079058, Sun Jan 09 18:00:00 2011,8,24.51
28079058, Sun Jan 09 19:00:00 2011,8,39.62
28079058, Sun Jan 09 20:00:00 2011,8,41.48
28079058, Sun Jan 09 21:00:00 2011,8,42.17
28079058, Sun Jan 09 22:00:00 2011,8,29.78
28079058, Sun Jan 09 23:00:00 2011,8,17.94
28079058, Mon Jan 10 00:00:00 2011,8,12.78
28079058, Mon Jan 10 01:00:00 2011,8,15.23
28079058, Mon Jan 10 02:00:00 2011,8,16.63
28079058, Mon Jan 10 03:00:00 2011,8,17.85
28079058, Mon Jan 10 04:00:00 2011,8,13.85
28079058, Mon Jan 10 05:00:00 2011,8,16.34
28079058, Mon Jan 10 06:00:00 2011,8,21.7
28079058, Mon Jan 10 07:00:00 2011,8,28.72
28079058, Mon Jan 10 08:00:00 2011,8,24.86
28079058, Mon Jan 10 09:00:00 2011,8,45.77
28079058, Mon Jan 10 10:00:00 2011,8,46.24
28079058, Mon Jan 10 11:00:00 2011,8,28.52
28079058, Mon Jan 10 12:00:00 2011,8,19.29
28079058, Mon Jan 10 13:00:00 2011,8,18.01
28079058, Mon Jan 10 14:00:00 2011,8,19.11
28079058, Mon Jan 10 15:00:00 2011,8,12.2
28079058, Mon Jan 10 16:00:00 2011,8,13.81
28079058, Mon Jan 10 17:00:00 2011,8,19.92
28079058, Mon Jan 10 18:00:00 2011,8,21.74
28079058, Mon Jan 10 19:00:00 2011,8,25.56
28079058, Mon Jan 10 20:00:00 2011,8,31.72
28079058, Mon Jan 10 21:00:00 2011,8,13.07
28079058, Mon Jan 10 22:00:00 2011,8,9.71
28079058, Mon Jan 10 23:00:00 2011,8,12.76
28079058, Tue Jan 11 00:00:00 2011,8,6.23
28079058, Tue Jan 11 01:00:00 2011,8,4.12
28079058, Tue Jan 11 02:00:00 2011,8,3.1
28079058, Tue Jan 11 03:00:00 2011,8,2.85
28079058, Tue Jan 11 04:00:00 2011,8,2.74
28079058, Tue Jan 11 05:00:00 2011,8,3.22
28079058, Tue Jan 11 06:00:00 2011,8,6.42
28079058, Tue Jan 11 07:00:00 2011,8,11.73
28079058, Tue Jan 11 08:00:00 2011,8,12.16
28079058, Tue Jan 11 09:00:00 2011,8,18.44
28079058, Tue Jan 11 10:00:00 2011,8,12.5
28079058, Tue Jan 11 11:00:00 2011,8,9.61
28079058, Tue Jan 11 12:00:00 2011,8,9.92
28079058, Tue Jan 11 13:00:00 2011,8,8.96
28079058, Tue Jan 11 14:00:00 2011,8,9.83
28079058, Tue Jan 11 15:00:00 2011,8,10.15
28079058, Tue Jan 11 16:00:00 2011,8,14.23
28079058, Tue Jan 11 17:00:00 2011,8,13.3
28079058, Tue Jan 11 18:00:00 2011,8,20.25
28079058, Tue Jan 11 19:00:00 2011,8,33.18
28079058, Tue Jan 11 20:00:00 2011,8,26.69
28079058, Tue Jan 11 21:00:00 2011,8,28.82
28079058, Tue Jan 11 22:00:00 2011,8,9.11
28079058, Tue Jan 11 23:00:00 2011,8,15.32
28079058, Wed Jan 12 00:00:00 2011,8,14.58
28079058, Wed Jan 12 01:00:00 2011,8,8.27
28079058, Wed Jan 12 02:00:00 2011,8,9.0
28079058, Wed Jan 12 03:00:00 2011,8,9.11
28079058, Wed Jan 12 04:00:00 2011,8,7.02
28079058, Wed Jan 12 05:00:00 2011,8,7.32
28079058, Wed Jan 12 06:00:00 2011,8,8.57
28079058, Wed Jan 12 07:00:00 2011,8,19.21
28079058, Wed Jan 12 08:00:00 2011,8,17.98
28079058, Wed Jan 12 09:00:00 2011,8,17.76
28079058, Wed Jan 12 10:00:00 2011,8,25.77
28079058, Wed Jan 12 11:00:00 2011,8,56.42
28079058, Wed Jan 12 12:00:00 2011,8,44.32
28079058, Wed Jan 12 13:00:00 2011,8,49.42
28079058, Wed Jan 12 14:00:00 2011,8,72.83
28079058, Wed Jan 12 15:00:00 2011,8,107.2
28079058, Wed Jan 12 16:00:00 2011,8,111.9
28079058, Wed Jan 12 17:00:00 2011,8,90.34
28079058, Wed Jan 12 18:00:00 2011,8,84.33
28079058, Wed Jan 12 19:00:00 2011,8,75.46
28079058, Wed Jan 12 20:00:00 2011,8,60.79
28079058, Wed Jan 12 21:00:00 2011,8,48.02
28079058, Wed Jan 12 22:00:00 2011,8,35.83
28079058, Wed Jan 12 23:00:00 2011,8,30.07
28079058, Thu Jan 13 00:00:00 2011,8,25.58
28079058, Thu Jan 13 01:00:00 2011,8,21.38
28079058, Thu Jan 13 02:00:00 2011,8,17.33
28079058, Thu Jan 13 03:00:00 2011,8,15.21
28079058, Thu Jan 13 04:00:00 2011,8,13.89
28079058, Thu Jan 13 05:00:00 2011,8,13.12
28079058, Thu Jan 13 06:00:00 2011,8,13.46
28079058, Thu Jan 13 07:00:00 2011,8,22.18
28079058, Thu Jan 13 08:00:00 2011,8,19.91
28079058, Thu Jan 13 09:00:00 2011,8,19.03
28079058, Thu Jan 13 10:00:00 2011,8,17.92
28079058, Thu Jan 13 11:00:00 2011,8,30.61
28079058, Thu Jan 13 12:00:00 2011,8,36.7
28079058, Thu Jan 13 13:00:00 2011,8,42.61
28079058, Thu Jan 13 14:00:00 2011,8,72.26
28079058, Thu Jan 13 15:00:00 2011,8,89.36
28079058, Thu Jan 13 16:00:00 2011,8,94.25
28079058, Thu Jan 13 17:00:00 2011,8,92.82
28079058, Thu Jan 13 18:00:00 2011,8,75.93
28079058, Thu Jan 13 19:00:00 2011,8,69.0
28079058, Thu Jan 13 20:00:00 2011,8,58.97
28079058, Thu Jan 13 21:00:00 2011,8,47.85
28079058, Thu Jan 13 22:00:00 2011,8,39.7
28079058, Thu Jan 13 23:00:00 2011,8,34.89
28079058, Fri Jan 14 00:00:00 2011,8,33.42
28079058, Fri Jan 14 01:00:00 2011,8,30.38
28079058, Fri Jan 14 02:00:00 2011,8,22.27
28079058, Fri Jan 14 03:00:00 2011,8,21.97
28079058, Fri Jan 14 04:00:00 2011,8,18.22
28079058, Fri Jan 14 05:00:00 2011,8,17.55
28079058, Fri Jan 14 06:00:00 2011,8,18.25
28079058, Fri Jan 14 07:00:00 2011,8,25.58
28079058, Fri Jan 14 08:00:00 2011,8,25.23
28079058, Fri Jan 14 09:00:00 2011,8,20.14
28079058, Fri Jan 14 10:00:00 2011,8,23.07
28079058, Fri Jan 14 11:00:00 2011,8,39.4
28079058, Fri Jan 14 12:00:00 2011,8,49.38
28079058, Fri Jan 14 13:00:00 2011,8,64.96
28079058, Fri Jan 14 14:00:00 2011,8,82.47
28079058, Fri Jan 14 15:00:00 2011,8,65.83
28079058, Fri Jan 14 16:00:00 2011,8,62.13
28079058, Fri Jan 14 17:00:00 2011,8,68.15
28079058, Fri Jan 14 18:00:00 2011,8,58.26
28079058, Fri Jan 14 19:00:00 2011,8,55.73
28079058, Fri Jan 14 20:00:00 2011,8,45.57
28079058, Fri Jan 14 21:00:00 2011,8,38.91
28079058, Fri Jan 14 22:00:00 2011,8,30.47
28079058, Fri Jan 14 23:00:00 2011,8,23.64
28079058, Sat Jan 15 00:00:00 2011,8,20.99
28079058, Sat Jan 15 01:00:00 2011,8,18.34
28079058, Sat Jan 15 02:00:00 2011,8,17.43
28079058, Sat Jan 15 03:00:00 2011,8,16.94
28079058, Sat Jan 15 04:00:00 2011,8,14.74
28079058, Sat Jan 15 05:00:00 2011,8,15.1
28079058, Sat Jan 15 06:00:00 2011,8,13.26
28079058, Sat Jan 15 07:00:00 2011,8,13.8
28079058, Sat Jan 15 08:00:00 2011,8,14.71
28079058, Sat Jan 15 09:00:00 2011,8,16.15
28079058, Sat Jan 15 10:00:00 2011,8,17.95
28079058, Sat Jan 15 11:00:00 2011,8,25.92
28079058, Sat Jan 15 12:00:00 2011,8,19.89
28079058, Sat Jan 15 13:00:00 2011,8,12.67
28079058, Sat Jan 15 14:00:00 2011,8,18.7
28079058, Sat Jan 15 15:00:00 2011,8,29.29
28079058, Sat Jan 15 16:00:00 2011,8,67.48
28079058, Sat Jan 15 17:00:00 2011,8,54.27
28079058, Sat Jan 15 18:00:00 2011,8,57.76
28079058, Sat Jan 15 19:00:00 2011,8,55.77
28079058, Sat Jan 15 20:00:00 2011,8,45.87
28079058, Sat Jan 15 21:00:00 2011,8,38.38
28079058, Sat Jan 15 22:00:00 2011,8,31.08
28079058, Sat Jan 15 23:00:00 2011,8,27.64
28079058, Sun Jan 16 00:00:00 2011,8,24.51
28079058, Sun Jan 16 01:00:00 2011,8,22.52
28079058, Sun Jan 16 02:00:00 2011,8,21.49
28079058, Sun Jan 16 03:00:00 2011,8,19.43
28079058, Sun Jan 16 04:00:00 2011,8,17.09
28079058, Sun Jan 16 05:00:00 2011,8,15.79
28079058, Sun Jan 16 06:00:00 2011,8,14.06
28079058, Sun Jan 16 07:00:00 2011,8,14.38
28079058, Sun Jan 16 08:00:00 2011,8,14.6
28079058, Sun Jan 16 09:00:00 2011,8,11.75
28079058, Sun Jan 16 10:00:00 2011,8,13.61
28079058, Sun Jan 16 11:00:00 2011,8,16.12
28079058, Sun Jan 16 12:00:00 2011,8,16.79
28079058, Sun Jan 16 13:00:00 2011,8,30.92
28079058, Sun Jan 16 14:00:00 2011,8,48.37
28079058, Sun Jan 16 15:00:00 2011,8,40.68
28079058, Sun Jan 16 16:00:00 2011,8,39.47
28079058, Sun Jan 16 17:00:00 2011,8,39.18
28079058, Sun Jan 16 18:00:00 2011,8,55.03
28079058, Sun Jan 16 19:00:00 2011,8,41.31
28079058, Sun Jan 16 20:00:00 2011,8,33.1
28079058, Sun Jan 16 21:00:00 2011,8,29.78
28079058, Sun Jan 16 22:00:00 2011,8,22.01
28079058, Sun Jan 16 23:00:00 2011,8,19.26
28079058, Mon Jan 17 00:00:00 2011,8,16.19
28079058, Mon Jan 17 01:00:00 2011,8,12.11
28079058, Mon Jan 17 02:00:00 2011,8,9.97
28079058, Mon Jan 17 03:00:00 2011,8,8.92
28079058, Mon Jan 17 04:00:00 2011,8,8.8
28079058, Mon Jan 17 05:00:00 2011,8,10.03
28079058, Mon Jan 17 06:00:00 2011,8,12.55
28079058, Mon Jan 17 07:00:00 2011,8,22.35
28079058, Mon Jan 17 08:00:00 2011,8,32.03
28079058, Mon Jan 17 09:00:00 2011,8,33.21
28079058, Mon Jan 17 10:00:00 2011,8,26.98
28079058, Mon Jan 17 11:00:00 2011,8,37.26
28079058, Mon Jan 17 12:00:00 2011,8,51.1
28079058, Mon Jan 17 13:00:00 2011,8,58.78
28079058, Mon Jan 17 14:00:00 2011,8,61.25
28079058, Mon Jan 17 15:00:00 2011,8,60.92
28079058, Mon Jan 17 16:00:00 2011,8,61.23
28079058, Mon Jan 17 17:00:00 2011,8,61.36
28079058, Mon Jan 17 18:00:00 2011,8,51.91
28079058, Mon Jan 17 19:00:00 2011,8,37.74
28079058, Mon Jan 17 20:00:00 2011,8,36.46
28079058, Mon Jan 17 21:00:00 2011,8,35.41
28079058, Mon Jan 17 22:00:00 2011,8,34.69
28079058, Mon Jan 17 23:00:00 2011,8,32.05
28079058, Tue Jan 18 00:00:00 2011,8,25.75
28079058, Tue Jan 18 01:00:00 2011,8,30.84
28079058, Tue Jan 18 02:00:00 2011,8,53.75
28079058, Tue Jan 18 03:00:00 2011,8,41.82
28079058, Tue Jan 18 04:00:00 2011,8,40.69
28079058, Tue Jan 18 05:00:00 2011,8,38.71
28079058, Tue Jan 18 06:00:00 2011,8,32.74
28079058, Tue Jan 18 07:00:00 2011,8,34.22
